"","Kingdom","Phylum","Class","Order","Family","Genus","Species"
"f4eb05fc9449e9971820d58e26165c50","Bacteria","Acidobacteria","Acidobacteriia","Solibacterales","Solibacteraceae (Subgroup 3)","Candidatus Solibacter",NA
"49ad4f7fdae8ebe542a660da2937eb68","Bacteria","Acidobacteria","Acidobacteriia","Solibacterales","Solibacteraceae (Subgroup 3)","Candidatus Solibacter",NA
"a1ca96773253909647b795611629d186","Bacteria","Acidobacteria","Acidobacteriia","Solibacterales","Solibacteraceae (Subgroup 3)","Candidatus Solibacter",NA
"4750a7ec8f25de5986f965ada53afe43","Bacteria","Acidobacteria","Acidobacteriia","Solibacterales","Solibacteraceae (Subgroup 3)","Candidatus Solibacter",NA
"42ec8edb20b3d64d4ad9d9b62ab9a68f","Bacteria","Acidobacteria","Acidobacteriia","Solibacterales","Solibacteraceae (Subgroup 3)","Candidatus Solibacter",NA
"32bc973f8d6f8be4923d642dc42b7985","Bacteria","Acidobacteria","Acidobacteriia","Solibacterales","Solibacteraceae (Subgroup 3)","Candidatus Solibacter",NA
"a447659a74b3f5d6f7823a49a0489970","Bacteria","Acidobacteria","Acidobacteriia","Solibacterales","Solibacteraceae (Subgroup 3)","Candidatus Solibacter",NA
"5c9c838c33bd192e5df940197aea2052","Bacteria","Acidobacteria","Acidobacteriia","Solibacterales","Solibacteraceae (Subgroup 3)","Candidatus Solibacter",NA
"62fe897ac886889b4e2f4b31dfb9f74c","Bacteria","Acidobacteria","Acidobacteriia","Solibacterales","Solibacteraceae (Subgroup 3)","Candidatus Solibacter",NA
"c27cddd00581086c6392c202f5acab81","Bacteria","Acidobacteria","Acidobacteriia","Solibacterales","Solibacteraceae (Subgroup 3)","Candidatus Solibacter",NA
"90f5b435825e3eec634c9b21900501a7","Bacteria","Acidobacteria","Acidobacteriia","Solibacterales","Solibacteraceae (Subgroup 3)","Candidatus Solibacter",NA
"201407ac820149e37702c5ed399fb89d","Bacteria","Acidobacteria","Acidobacteriia","Solibacterales","Solibacteraceae (Subgroup 3)","Candidatus Solibacter",NA
"6cabdca8af0d7a5a11666415128fc8fa","Bacteria","Acidobacteria","Acidobacteriia","Solibacterales","Solibacteraceae (Subgroup 3)","Candidatus Solibacter",NA
"29f8b2818d57b0d2f2ee0fab8988d802","Bacteria","Acidobacteria","Acidobacteriia","Solibacterales","Solibacteraceae (Subgroup 3)","Candidatus Solibacter",NA
"2d30bb5536cbcb17286f68057bc9a36f","Bacteria","Acidobacteria","Acidobacteriia","Solibacterales","Solibacteraceae (Subgroup 3)","Candidatus Solibacter",NA
"ae45ce41c3b0585071a8386ca5da2a71","Bacteria","Acidobacteria","Acidobacteriia","Solibacterales","Solibacteraceae (Subgroup 3)","Candidatus Solibacter",NA
"0bd4fbc15cf2a96686483fb95711f508","Bacteria","Acidobacteria","Acidobacteriia","Solibacterales","Solibacteraceae (Subgroup 3)","Candidatus Solibacter",NA
"0851a5b8dd817b1fe655395c743dd148","Bacteria","Acidobacteria","Acidobacteriia","Solibacterales","Solibacteraceae (Subgroup 3)","Candidatus Solibacter",NA
"34c388e11eac6f9ca64a8ac573d60291","Bacteria","Acidobacteria","Acidobacteriia","Solibacterales","Solibacteraceae (Subgroup 3)","Candidatus Solibacter",NA
"5bee5a4cd8699ac5aebcca01331e22ff","Bacteria","Acidobacteria","Acidobacteriia","Subgroup 13","uncultured Holophaga sp.","uncultured Holophaga sp.","uncultured Holophaga sp."
"3449eaff304c09ee7d71618cd8205757","Bacteria","Acidobacteria","Acidobacteriia","Subgroup 13","uncultured Holophaga sp.","uncultured Holophaga sp.","uncultured Holophaga sp."
"01f1cab6dd21b553519941513962b17a","Bacteria","Entotheonellaeota","Entotheonellia","Entotheonellales","Entotheonellaceae",NA,NA
"c6aca50fcad98d0a45954671e109f41d","Bacteria","Entotheonellaeota","Entotheonellia","Entotheonellales","Entotheonellaceae","uncultured bacterium","uncultured bacterium"
"68c39869c66543c215cd3fb017d6d1db","Bacteria","Entotheonellaeota","Entotheonellia","Entotheonellales","Entotheonellaceae","uncultured bacterium","uncultured bacterium"
"91e438854b611dc38a7fc907eb1b07c3","Bacteria","Entotheonellaeota","Entotheonellia","Entotheonellales","Entotheonellaceae","uncultured bacterium","uncultured bacterium"
"05f85e6745f7795dc30d033bba772eb1","Bacteria","Chloroflexi","Ktedonobacteria","C0119","uncultured bacterium","uncultured bacterium","uncultured bacterium"
"b9062419080e1a6f8da827d47c280ff5","Bacteria","Chloroflexi","Ktedonobacteria","C0119","uncultured bacterium","uncultured bacterium","uncultured bacterium"
"10c4eef6c81b64cdcd100120882fcfd6","Bacteria","Chloroflexi","Ktedonobacteria","C0119","uncultured bacterium","uncultured bacterium","uncultured bacterium"
"b65e44c022bf133cf76ee6bf1d259500","Bacteria","Chloroflexi","Ktedonobacteria","C0119","uncultured bacterium","uncultured bacterium","uncultured bacterium"
"060cf0fa92994d1a6b17857e26f08d42","Bacteria","Chloroflexi","Ktedonobacteria","C0119","uncultured bacterium","uncultured bacterium","uncultured bacterium"
"b1b3751fef4b954ca0a3c741322a0f32","Bacteria","Chloroflexi","Ktedonobacteria","C0119","uncultured bacterium","uncultured bacterium","uncultured bacterium"
"2b637aa47f79f0dabd117dba9ab7c016","Bacteria","Chloroflexi","Ktedonobacteria","C0119","uncultured bacterium","uncultured bacterium","uncultured bacterium"
"2c60bece91f94d2d029fcc03d3133139","Bacteria","Chloroflexi","Ktedonobacteria","C0119","uncultured bacterium","uncultured bacterium","uncultured bacterium"
"1d004158c4d3a005034b29d30a86d4b2","Bacteria","Chloroflexi","Ktedonobacteria","C0119","uncultured bacterium","uncultured bacterium","uncultured bacterium"
"33f8182725dfc3f68a956feb0d46fd24","Bacteria","Chloroflexi","Ktedonobacteria","C0119","uncultured bacterium","uncultured bacterium","uncultured bacterium"
"9b6ec4e57fe6332f733a16c4c3a3cdac","Bacteria","Chloroflexi","Ktedonobacteria","C0119","uncultured bacterium","uncultured bacterium","uncultured bacterium"
"57f913f9eea0864bc8ebac60076bc5c2","Bacteria","Chloroflexi","Ktedonobacteria","C0119","uncultured bacterium","uncultured bacterium","uncultured bacterium"
"973c5635677ab089656b8db8ed09dd67","Bacteria","Chloroflexi","Ktedonobacteria","C0119","uncultured bacterium","uncultured bacterium","uncultured bacterium"
"3e0436c86dffd5ddee3cc38ca3af9fa5","Bacteria","Chloroflexi","Ktedonobacteria","C0119","uncultured bacterium","uncultured bacterium","uncultured bacterium"
"c30399d2b1abb2789f487e2315af8f80","Bacteria","Chloroflexi","Ktedonobacteria","C0119","uncultured bacterium","uncultured bacterium","uncultured bacterium"
"e68f57e5fbeb0546bb0bfa6d8eb68e04","Bacteria","Chloroflexi","Ktedonobacteria","C0119","uncultured bacterium","uncultured bacterium","uncultured bacterium"
"32b3b911eff98712192ede792cb6ba85","Bacteria","Chloroflexi","Ktedonobacteria","C0119","uncultured bacterium","uncultured bacterium","uncultured bacterium"
"a7eeaa9d77e9084f26982fa4d4503b55","Bacteria","Chloroflexi","Ktedonobacteria","C0119","uncultured bacterium","uncultured bacterium","uncultured bacterium"
"2742cc16e51cdaae79ea02db179b8b7f","Bacteria","Chloroflexi","Ktedonobacteria","C0119","uncultured bacterium","uncultured bacterium","uncultured bacterium"
"241facd7475d873eba8282a7e4d8914b","Bacteria","Chloroflexi","Ktedonobacteria","C0119","uncultured bacterium","uncultured bacterium","uncultured bacterium"
"347ea7dc480efa729dc4361f95735151","Bacteria","Chloroflexi","Anaerolineae","RBG-13-54-9","uncultured sludge bacterium A31","uncultured sludge bacterium A31","uncultured sludge bacterium A31"
"b5c290b3bf7ed283db69761f8d709853","Bacteria","Chloroflexi","Anaerolineae","RBG-13-54-9","uncultured sludge bacterium A31","uncultured sludge bacterium A31","uncultured sludge bacterium A31"
"8b3e92fb66962ebb55d579044e5c258e","Bacteria","Chloroflexi","Anaerolineae","SBR1031","uncultured soil bacterium","uncultured soil bacterium","uncultured soil bacterium"
"986d610efcfd63cd1e1e5dc1bd42f1e1","Bacteria","Chloroflexi","Anaerolineae","SBR1031","uncultured soil bacterium","uncultured soil bacterium","uncultured soil bacterium"
"775e1cc54c4afa33dcd438913fd35834","Bacteria","Chloroflexi","Anaerolineae","SBR1031","A4b",NA,NA
"56cd1d11c52309060d345d4861f42f00","Bacteria","Chloroflexi","Anaerolineae","SBR1031","A4b",NA,NA
"0fba4ef6f118e6acfb1500fd5d57ceee","Bacteria","Chloroflexi","Anaerolineae","SBR1031","A4b","uncultured soil bacterium","uncultured soil bacterium"
"332df479016f90b3f3ab92908117fe6a","Bacteria","Chloroflexi","Anaerolineae","SBR1031","A4b","uncultured soil bacterium","uncultured soil bacterium"
"2eb68c719abf8bc385cb19d6bb08af60","Bacteria","Chloroflexi","Anaerolineae","SBR1031","A4b",NA,NA
"9c27ba9abacc3132518e0b7588d474d6","Bacteria","Chloroflexi","Anaerolineae","SBR1031","A4b",NA,NA
"a0ef7020c2f53af95cd0ab0618f33759","Bacteria","Chloroflexi","Anaerolineae","SBR1031","A4b",NA,NA
"4b90f068c0eeef22a9902f17aa94c839","Bacteria","Chloroflexi","Anaerolineae","SBR1031","A4b",NA,NA
"c4ee8f010817750d60859b2aa4e2b06d","Bacteria","Chloroflexi","Anaerolineae","SBR1031","A4b",NA,NA
"01fc2355d211dcfcc5e68b005bd6176e","Bacteria","Chloroflexi","Anaerolineae","SBR1031","A4b",NA,NA
"1000e2a3e49a50b90fdc434569322964","Bacteria","Chloroflexi","Anaerolineae","SBR1031","A4b",NA,NA
"5eb8561dccb014baeee6e7839fea8749","Bacteria","Chloroflexi","Anaerolineae","SBR1031","A4b","wastewater metagenome","wastewater metagenome"
"a093148f14136946dcf9ff292c07deda","Bacteria","Chloroflexi","Anaerolineae","SBR1031","A4b","wastewater metagenome","wastewater metagenome"
"beada9387c2eae539a8ee1cc606182e3","Bacteria","Chloroflexi","Anaerolineae","SBR1031","A4b","wastewater metagenome","wastewater metagenome"
"5220ca3f1a22c84a6ae5c56068d32bd6","Bacteria","Chloroflexi","Anaerolineae","SBR1031","A4b","wastewater metagenome","wastewater metagenome"
"d6bef0eab5eedb8bee079b7cbd84af78","Bacteria","Chloroflexi","Anaerolineae","SBR1031","A4b","wastewater metagenome","wastewater metagenome"
"422e517e4cb3783f563fdc68ff73f5fb","Bacteria","Chloroflexi","Anaerolineae","SBR1031","A4b","wastewater metagenome","wastewater metagenome"
"aade5cf62926970529439572d7141fd7","Bacteria","Chloroflexi","Anaerolineae","SBR1031","A4b","wastewater metagenome","wastewater metagenome"
"1475b9b5b19552e5ec22ec0bf0beffd4","Bacteria","Chloroflexi","Anaerolineae","SBR1031","A4b","wastewater metagenome","wastewater metagenome"
"ca4ba6e6cc65b1d0a6a5ddc8132bfe97","Bacteria","Chloroflexi","Anaerolineae","SBR1031","A4b","wastewater metagenome","wastewater metagenome"
"6d9ab2856680d2851dc2c307359a3544","Bacteria","Chloroflexi","Anaerolineae","SBR1031","A4b",NA,NA
"5e080a1c314e3a8a12c8f92f23007a74","Bacteria","Chloroflexi","Anaerolineae","SBR1031","A4b",NA,NA
"04bb5082025087c00bdb4ccbb2bde049","Bacteria","Chloroflexi","Anaerolineae","SBR1031","A4b",NA,NA
"31034f76f126701a85ee0a91286588c6","Bacteria","Chloroflexi","Anaerolineae","SBR1031","A4b","uncultured bacterium","uncultured bacterium"
"c053d4ba380b6af8ce2bbf2f3feea528","Bacteria","Chloroflexi","Anaerolineae","SBR1031","A4b",NA,NA
"a9229d68ce3521ff95706a13cfd7a35e","Bacteria","Chloroflexi","Anaerolineae","SBR1031","A4b",NA,NA
"76e53e36cc69fd233a9e1c3b604340e1","Bacteria","Chloroflexi","Anaerolineae","SBR1031","A4b",NA,NA
"69f397c7a0302eddb6594cd07c5da209","Bacteria","Chloroflexi","Anaerolineae","SBR1031","A4b",NA,NA
"0c0728ecaefcf31c840772c7e71910e3","Bacteria","Chloroflexi","Anaerolineae","SBR1031","A4b",NA,NA
"c1b790037cb84eb713d9ae7c5b7c34ad","Bacteria","Chloroflexi","Anaerolineae","SBR1031","A4b","uncultured sludge bacterium S14","uncultured sludge bacterium S14"
"582b73f8701c19642081e93c063a6f3d","Bacteria","Chloroflexi","Anaerolineae","SBR1031","A4b",NA,NA
"7948e46a9c9f2437a5ed9445ed725f97","Bacteria","Chloroflexi","Anaerolineae","RBG-13-54-9","uncultured eubacterium WCHB1-50","uncultured eubacterium WCHB1-50","uncultured eubacterium WCHB1-50"
"fbed7548ebb7846d37de6becdd577e62","Bacteria","Chloroflexi","Anaerolineae","RBG-13-54-9","uncultured eubacterium WCHB1-50","uncultured eubacterium WCHB1-50","uncultured eubacterium WCHB1-50"
"6a443c55840878dd270ed0220e470aa8","Bacteria","Chloroflexi","Anaerolineae","Anaerolineales","Anaerolineaceae","Anaerolinea",NA
"8ba03c1a31d5fd6f91e7901f014e88ec","Bacteria","Chloroflexi","Anaerolineae","Anaerolineales","Anaerolineaceae","Anaerolinea",NA
"8800a90ae0f1408387e461aec6c87ed2","Bacteria","Chloroflexi","Anaerolineae","Anaerolineales","Anaerolineaceae","Anaerolinea",NA
"a2abda7c3b6585f4cd43e44d7d84d48e","Bacteria","Chloroflexi","Anaerolineae","Anaerolineales","Anaerolineaceae","uncultured",NA
"8c162239ff7c1a8992952bc2ee0d41b8","Bacteria","Chloroflexi","Anaerolineae","Anaerolineales","Anaerolineaceae","uncultured",NA
"c5001fd973d104d823e233074ccd7edb","Bacteria","Chloroflexi","Anaerolineae","Anaerolineales","Anaerolineaceae","uncultured",NA
"8e2a3dfa317728639733e383929f98b5","Bacteria","Chloroflexi","Anaerolineae","SBR1031","uncultured bacterium","uncultured bacterium","uncultured bacterium"
"f742388a2ecc480a7b61d6e3ea47bd7b","Bacteria","Chloroflexi","Anaerolineae","SBR1031","uncultured Gemmatimonadetes bacterium","uncultured Gemmatimonadetes bacterium","uncultured Gemmatimonadetes bacterium"
"08cee191ab40149da82e0d592e12f6dc","Bacteria","Chloroflexi","Anaerolineae","SBR1031","uncultured Gemmatimonadetes bacterium","uncultured Gemmatimonadetes bacterium","uncultured Gemmatimonadetes bacterium"
"33b85eb33cd1ccbdf81744412f4e5c10","Bacteria","Chloroflexi","Anaerolineae","SBR1031","uncultured Gemmatimonadetes bacterium","uncultured Gemmatimonadetes bacterium","uncultured Gemmatimonadetes bacterium"
"233c709ca795091d0eddb1eaef7d8e14","Bacteria","Chloroflexi","Anaerolineae","SBR1031","uncultured Gemmatimonadetes bacterium","uncultured Gemmatimonadetes bacterium","uncultured Gemmatimonadetes bacterium"
"d13bd6b2a736189097b765dc73b1e8ee","Bacteria","Chloroflexi","Anaerolineae","SBR1031","uncultured Gemmatimonadetes bacterium","uncultured Gemmatimonadetes bacterium","uncultured Gemmatimonadetes bacterium"
"7445323fe2437811f423937d9b8b85cb","Bacteria","Chloroflexi","Anaerolineae","SBR1031","uncultured Gemmatimonadetes bacterium","uncultured Gemmatimonadetes bacterium","uncultured Gemmatimonadetes bacterium"
"f63eb0fe8bae2f8bdd9f9e630beb0fd5","Bacteria","Chloroflexi","Anaerolineae","SBR1031","uncultured Gemmatimonadetes bacterium","uncultured Gemmatimonadetes bacterium","uncultured Gemmatimonadetes bacterium"
"ac53a4e96dcb136a13e0df43793cff52","Bacteria","Chloroflexi","Anaerolineae","SBR1031","uncultured Gemmatimonadetes bacterium","uncultured Gemmatimonadetes bacterium","uncultured Gemmatimonadetes bacterium"
"25669376e3726b85cd4a84039cbe3d4a","Bacteria","Chloroflexi","Anaerolineae","SBR1031","uncultured Gemmatimonadetes bacterium","uncultured Gemmatimonadetes bacterium","uncultured Gemmatimonadetes bacterium"
"65b153d109d7865212c95b6b9f07c1e8","Bacteria","Chloroflexi","Anaerolineae","SBR1031","uncultured Gemmatimonadetes bacterium","uncultured Gemmatimonadetes bacterium","uncultured Gemmatimonadetes bacterium"
"87bcda42cfcb037c399ffa4ead12e258","Bacteria","Chloroflexi","Anaerolineae","SBR1031","wastewater metagenome","wastewater metagenome","wastewater metagenome"
"b92162607b29184e90d8b5bde405721d","Bacteria","Chloroflexi","Anaerolineae","SBR1031","wastewater metagenome","wastewater metagenome","wastewater metagenome"
"bf306a58ff48773f929d7f3c316ae6b6","Bacteria","Chloroflexi","Anaerolineae","SBR1031","wastewater metagenome","wastewater metagenome","wastewater metagenome"
"91d97f01416beb3c7cad880fdd2c3656","Bacteria","Chloroflexi","Anaerolineae","SBR1031","uncultured Gemmatimonadetes bacterium","uncultured Gemmatimonadetes bacterium","uncultured Gemmatimonadetes bacterium"
"2cbb0a6ab08b85a9be9a481204ac6769","Bacteria","Chloroflexi","Anaerolineae","SBR1031","uncultured Gemmatimonadetes bacterium","uncultured Gemmatimonadetes bacterium","uncultured Gemmatimonadetes bacterium"
"cf89cd3812c377cb219d4f1b69b92b67","Bacteria","Chloroflexi","Anaerolineae","SBR1031","uncultured Gemmatimonadetes bacterium","uncultured Gemmatimonadetes bacterium","uncultured Gemmatimonadetes bacterium"
"55d869db4f36d4ef954b9da1d8e16cb8","Bacteria","Chloroflexi","Anaerolineae","Anaerolineales","Anaerolineaceae","uncultured",NA
"0a6b0e1a5a725694246f8bc04be57267","Bacteria","Chloroflexi","Anaerolineae","Anaerolineales","Anaerolineaceae","uncultured",NA
"a20ae74dd5c48bf209aa3bdc3d50bbd4","Bacteria","Chloroflexi","Anaerolineae","Anaerolineales","Anaerolineaceae","uncultured",NA
"f22484bb7aa1bc5ff700156d96a56a1a","Bacteria","Chloroflexi","Anaerolineae","uncultured Bellilinea sp.","uncultured Bellilinea sp.","uncultured Bellilinea sp.","uncultured Bellilinea sp."
"717d98c23d205c0253ddcd94c66f970e","Bacteria","Chloroflexi","Anaerolineae","Caldilineales","Caldilineaceae","Litorilinea","uncultured soil bacterium"
"94df323508c9a84a16d07bd99b4fae19","Bacteria","Chloroflexi","Anaerolineae","Caldilineales","Caldilineaceae","Litorilinea",NA
"904cd19032dffe92c0a3fe13b3e576aa","Bacteria","Chloroflexi","Anaerolineae","Caldilineales","Caldilineaceae","Litorilinea","uncultured soil bacterium"
"7ac8113ad8af80405c8784f7ca195003","Bacteria","Chloroflexi","Anaerolineae","Caldilineales","Caldilineaceae","uncultured","uncultured Chloroflexia bacterium"
"d20d9a353f59a6f02d3f58dadbd9c017","Bacteria","Chloroflexi","Anaerolineae","Caldilineales","Caldilineaceae",NA,NA
"bfa6b93b4969f98d7dfb95cbb3450d88","Bacteria","Chloroflexi","Anaerolineae","Caldilineales","Caldilineaceae","uncultured","uncultured bacterium"
"356a5f3699a25c4f28cc691c843d56a7","Bacteria","Chloroflexi","Anaerolineae","Caldilineales","Caldilineaceae","uncultured",NA
"804d6f48516d218130ecec4d948782bc","Bacteria","Chloroflexi","Anaerolineae","Caldilineales","Caldilineaceae","uncultured",NA
"228cb8e9e184b933f3cce08b0cf65e8d","Bacteria","Chloroflexi","Anaerolineae","Caldilineales","Caldilineaceae","uncultured",NA
"e1b1770e6b9005ebf304fbdf26d14dbd","Bacteria","Chloroflexi","Anaerolineae","Ardenticatenales","uncultured",NA,NA
"0a01b7984ae6ff8623b78372820d73cd","Bacteria","Chloroflexi","Anaerolineae","Ardenticatenales","uncultured",NA,NA
"b716f7ec683977c01f7ef9f5b7c32791","Bacteria","Chloroflexi","OLB14","uncultured bacterium","uncultured bacterium","uncultured bacterium","uncultured bacterium"
"6a1141d0d1bad733ec33d44d88e8e17c","Bacteria","Chloroflexi","OLB14","uncultured bacterium","uncultured bacterium","uncultured bacterium","uncultured bacterium"
"20acea001690630f0834b143a47110ff","Bacteria","Chloroflexi","OLB14","uncultured bacterium","uncultured bacterium","uncultured bacterium","uncultured bacterium"
"7b556c81cbbac173998e05990945a400","Bacteria","Chloroflexi","OLB14","uncultured bacterium","uncultured bacterium","uncultured bacterium","uncultured bacterium"
"1ca5b8d0c43c470ad1b75b5013909cf1","Bacteria","Chloroflexi","JG30-KF-CM66","metagenome","metagenome","metagenome","metagenome"
"767446ed542eb80af8ea2b073f4b910a","Bacteria","Chloroflexi","JG30-KF-CM66","metagenome","metagenome","metagenome","metagenome"
"5d3907ee9dfbfa682e325cf2eac95756","Bacteria","Chloroflexi","JG30-KF-CM66","metagenome","metagenome","metagenome","metagenome"
"5491031e1665ff08f649da6b185c19de","Bacteria","Chloroflexi","JG30-KF-CM66","uncultured bacterium","uncultured bacterium","uncultured bacterium","uncultured bacterium"
"6e6e7ba1aade2232aa384fc3d59c9b97","Bacteria","Chloroflexi","JG30-KF-CM66","uncultured bacterium","uncultured bacterium","uncultured bacterium","uncultured bacterium"
"e82034fb9d7cfd33c6ed118f9d11a9a0","Bacteria","Chloroflexi","JG30-KF-CM66","uncultured bacterium","uncultured bacterium","uncultured bacterium","uncultured bacterium"
"00b84e6fffaf84edc17a9dd8de78bed6","Bacteria","Chloroflexi","JG30-KF-CM66","uncultured bacterium","uncultured bacterium","uncultured bacterium","uncultured bacterium"
"9aab0a417f82f4963b68249aae0815d7","Bacteria","Chloroflexi","Dehalococcoidia","S085","uncultured bacterium","uncultured bacterium","uncultured bacterium"
"b62cd939a7232f0f71e7df9b8e4e09bd","Bacteria","Chloroflexi","Dehalococcoidia","S085","uncultured bacterium 5G4","uncultured bacterium 5G4","uncultured bacterium 5G4"
"2ac527f0c2e5c1c353302719df762b41","Bacteria","Chloroflexi","Dehalococcoidia","S085","uncultured bacterium 5G4","uncultured bacterium 5G4","uncultured bacterium 5G4"
"171eb2ab8dfba57e6dc99702a7419c0d","Bacteria","Chloroflexi","Dehalococcoidia","S085","metagenome","metagenome","metagenome"
"f8214d3af1a189303a48f0cedf7f9487","Bacteria","Chloroflexi","Gitt-GS-136","uncultured bacterium","uncultured bacterium","uncultured bacterium","uncultured bacterium"
