"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","Kingdom","Phylum","Class","Order","Family","Genus","Species"
"c8094389938458bdb444aa408e10a727",8.07315588371513,-3.51787759159869,0.281718317587503,-12.487216385942,8.76675411903435e-36,7.35211879528108e-35,"Bacteria","Actinobacteria","Thermoleophilia","Gaiellales","uncultured","uncultured bacterium 5G12","uncultured bacterium 5G12"
"93245c724ff52812456e94da627f54b8",5.7784009610688,-2.45688231989914,0.286157991258001,-8.58575470528798,9.02420317951652e-18,3.3133641524792e-17,"Bacteria","Actinobacteria","Thermoleophilia","Gaiellales","uncultured","uncultured Conexibacter sp.","uncultured Conexibacter sp."
"3bc86588536ba51a703fc7e0824ffdf0",2.59178540654871,-1.61170270856124,0.22648291744412,-7.11622195064181,1.10925617266069e-12,3.21031786440624e-12,"Bacteria","Actinobacteria","Thermoleophilia","Gaiellales","uncultured",NA,NA
"db7caedc8be7806e5be9db41b973bdf7",3.72136375013755,-2.25062403423878,0.244825849098228,-9.19275494204777,3.82906615853465e-20,1.60559705965828e-19,"Bacteria","Actinobacteria","Thermoleophilia","Gaiellales","uncultured",NA,NA
"6f4dfb13ecab62712346f6f6cf115fc2",4.12435133698614,-2.18561204670997,0.238284405827883,-9.17228317613314,4.63104603108895e-20,1.92006290502452e-19,"Bacteria","Actinobacteria","Thermoleophilia","Gaiellales","uncultured",NA,NA
"dba6305f557a6c76e8dde9382ead41d4",1.82770570416431,-0.759255473824097,0.211696833201466,-3.58652258676696,0.00033511704987821,0.000581067072887535,"Bacteria","Actinobacteria","Thermoleophilia","Gaiellales","uncultured",NA,NA
"bff6d3ec04521e3085916ecb66314471",1.91263588057197,-1.23353456232537,0.222596604805968,-5.54156952843286,2.9977250278962e-08,6.66361768249216e-08,"Bacteria","Actinobacteria","Thermoleophilia","Gaiellales","uncultured",NA,NA
"3e820ff0a8136c7efc3bb36b1c9da82f",6.40770965050037,-3.16762820430577,0.283285122139808,-11.1817669081205,5.00827848448121e-29,3.33336832037401e-28,"Bacteria","Actinobacteria","Thermoleophilia","Gaiellales","uncultured",NA,NA
"967be96af4b52f3a926f4af22fcd93f9",11.2164110820047,-3.83810467796894,0.28855369846168,-13.3011799828955,2.27843919858111e-40,2.30340839527789e-39,"Bacteria","Actinobacteria","Thermoleophilia","Gaiellales","Gaiellaceae","Gaiella","actinobacterium WWH12"
"a0d87270682b6fb815ba8967cfdf067c",6.98160583634843,-2.91938030451435,0.283133061720491,-10.3109834180946,6.28548138216111e-25,3.26667976058795e-24,"Bacteria","Actinobacteria","Thermoleophilia","Gaiellales","Gaiellaceae","Gaiella",NA
"2de9a6e3cc9593ed1eb08afa64f8678d",1.98109837031658,-1.28261338100611,0.239740092179437,-5.35001621692093,8.7946350673435e-08,1.92594678922834e-07,"Bacteria","Actinobacteria","Thermoleophilia","Gaiellales","uncultured",NA,NA
"7129bf9cf4755089ebea7ebd7b0bef0d",2.99242906031565,-1.84703040290649,0.250871577686577,-7.3624538097897,1.805599144818e-13,5.43890681173749e-13,"Bacteria","Actinobacteria","Thermoleophilia","Gaiellales","uncultured","bacterium Ellin7530","bacterium Ellin7530"
"55800dd9cadfeb4782c3a50c7db58c56",1.96779605302195,-1.11355187440197,0.214790616339273,-5.18435997521911,2.16757922683006e-07,4.59676284310512e-07,"Bacteria","Actinobacteria","Acidimicrobiia","IMCC26256","uncultured Acidimicrobiales bacterium","uncultured Acidimicrobiales bacterium","uncultured Acidimicrobiales bacterium"
"be03372c43fdf43fb25d4911168e5e67",3.16325062696054,-2.08978479459615,0.216551997435768,-9.65026792337026,4.90274684384551e-22,2.30460329347642e-21,"Bacteria","Actinobacteria","Acidimicrobiia","IMCC26256","uncultured Ferrimicrobium sp.","uncultured Ferrimicrobium sp.","uncultured Ferrimicrobium sp."
"ef5cb6eda20249c6f238f5222b9457f1",2.17105509444026,-1.2300697143058,0.232856228022042,-5.2825287292267,1.27412847093928e-07,2.7574979810944e-07,"Bacteria","Armatimonadetes","Chthonomonadetes","Chthonomonadales","uncultured bacterium","uncultured bacterium","uncultured bacterium"
"a30b38d94f20f5995d4a8124a29066ee",8.8449333019605,-3.81172398246897,0.283687947912741,-13.4363268179493,3.70369835693758e-41,4.01960204032343e-40,"Bacteria","Nitrospirae","Nitrospira","Nitrospirales","Nitrospiraceae","Nitrospira","Nitrospira japonica"
"1e11b0bf4f83672532a18595c93e6a4d",2.23924122103766,-1.60065049741873,0.257422333001566,-6.21799390423906,5.03551117566769e-10,1.23873574921425e-09,"Bacteria","Nitrospirae","Nitrospira","Nitrospirales","Nitrospiraceae","Nitrospira",NA
"f3ce332580c7c5dabb2ae2a759018c53",1.74273047633988,-0.76756355491656,0.218597757938955,-3.5113057066711,0.000445911287077979,0.000770685081647655,"Bacteria","Nitrospirae","Nitrospira","Nitrospirales","Nitrospiraceae","Nitrospira",NA
"7fbe0deaa6b9485e69b803c259e79a0c",2.59337968628937,-1.94056058306519,0.267077690239429,-7.26590297124976,3.70554509473314e-13,1.09826999193295e-12,"Bacteria","Firmicutes","Bacilli","Bacillales","Paenibacillaceae","Paenibacillus",NA
"64511669f38e27cf861328061151884d",2.10941458023394,-1.19198313813444,0.214132432891297,-5.56656981868572,2.59802712740252e-08,5.81013339400927e-08,"Bacteria","Firmicutes","Bacilli","Bacillales","Paenibacillaceae","Paenibacillus",NA
"09b64de669edb8b03d70871055f89c61",6.14161321796603,-3.46581232075243,0.26247375156543,-13.204414917994,8.27400848672592e-40,8.25164630162666e-39,"Bacteria","Firmicutes","Bacilli","Bacillales","Paenibacillaceae","Paenibacillus",NA
"76bb793c0d473e7c2a64799e7e9f030a",2.19192937518778,-1.27648957507491,0.226548764591685,-5.63450247621329,1.75564438658691e-08,3.99896776944797e-08,"Bacteria","Firmicutes","Bacilli","Bacillales","Paenibacillaceae","Paenibacillus",NA
"77d0ea1e70efc2c52ddfb66aa7ec421d",10.3140072736545,-4.0831818741856,0.269110900194914,-15.1728594836857,5.34945770626993e-52,9.62902387128587e-51,"Bacteria","Firmicutes","Bacilli","Bacillales","Paenibacillaceae","Cohnella",NA
"95d4e4fbde1a11edb57dc9c957b91864",46.4917228971598,-6.05691933255962,0.330680241498206,-18.3165444210324,6.10694939458225e-75,2.37206771221142e-73,"Bacteria","Firmicutes","Bacilli","Bacillales","Paenibacillaceae","Cohnella",NA
"f4bed809621968692b2e275e5c17121b",40.9500883280971,-6.30589271693612,0.32352970655413,-19.4909233655831,1.31094146088933e-84,8.79522543760293e-83,"Bacteria","Firmicutes","Bacilli","Bacillales","Paenibacillaceae","Cohnella",NA
"e62d1f7b8c0e432765d111c7a2978201",1.78724493102019,-0.831362104002447,0.213619506551854,-3.89178927253369,9.95076553716654e-05,0.000179991788392865,"Bacteria","Firmicutes","Bacilli","Bacillales","Paenibacillaceae","Paenibacillus",NA
"2366517154813ed3c370e8aafd79f4c3",6.91285341298519,-3.64392622025989,0.272159983096361,-13.3889125756218,7.02010290364755e-41,7.32021116911769e-40,"Bacteria","Firmicutes","Bacilli","Bacillales","Paenibacillaceae","Brevibacillus",NA
"725f130a613442109ac714c7fbae12b9",2.17070781156904,-1.35210555623252,0.217788465572917,-6.20834327784829,5.35460856454759e-10,1.30419178898882e-09,"Bacteria","Firmicutes","Bacilli","Bacillales","Paenibacillaceae","Brevibacillus",NA
"6a3d49e7f9d10fec1e1d02ac88465978",10.2039984729256,4.00980285588141,0.311687366115776,12.8648231907865,7.10042124202583e-38,6.63305174255071e-37,"Bacteria","Firmicutes","Bacilli","Bacillales","Bacillaceae","Anoxybacillus",NA
"2ee267c2a3d203aec729b4e852ea6f4b",22.9780680677663,-4.66491087591257,0.332690122595319,-14.0217895245027,1.14685842628592e-44,1.5113955689268e-43,"Bacteria","Firmicutes","Bacilli","Bacillales","Bacillaceae","Bacillus",NA
"4a93a83d1cfff363ca16a6fe13780c61",25.9648168368115,5.15773588498905,0.307805597025926,16.7564720551674,5.07880864478591e-63,1.29246923443172e-61,"Bacteria","Firmicutes","Bacilli","Bacillales","Staphylococcaceae","Staphylococcus",NA
"b5f15b0f2655d53de7477b4941d95cc2",8.42225104776286,-3.57931831299425,0.225111662380706,-15.900190488314,6.31723746499811e-57,1.29503368032461e-55,"Bacteria","Firmicutes","Bacilli","Bacillales","Bacillaceae","Bacillus",NA
"9eb53b9908cc7190b6fc46e92eaeb444",179.729903076212,-7.90063268287342,0.36695842196648,-21.530048664737,8.14480350188311e-103,1.00181083073162e-100,"Bacteria","Firmicutes","Bacilli","Bacillales","Paenibacillaceae",NA,NA
"bbdb079013e74ce953e037f4c4bb1ec0",2.63274593753413,-1.88694452052636,0.231164961054953,-8.16276182997209,3.27449767453711e-16,1.12399036456204e-15,"Bacteria","Firmicutes","Bacilli","Bacillales","Paenibacillaceae","Ammoniphilus",NA
"15a9782daaa883a9dd6b641398bb5b7c",3.3383476497042,-2.42758897524816,0.245370138302619,-9.89357952048009,4.43866777770779e-23,2.18382454663223e-22,"Bacteria","Firmicutes","Bacilli","Bacillales","Alicyclobacillaceae","Tumebacillus",NA
"48bc18c2e08d97fd45b8a1e15127f19c",1.77714114970794,-0.895486208659765,0.22034879808508,-4.06394868699943,4.8249437374987e-05,8.94675497053779e-05,"Bacteria","Firmicutes","Bacilli","Bacillales","Alicyclobacillaceae","Tumebacillus",NA
"d4e922a484a29de772091b7a2bf6306b",1.90024436716562,-1.23677409810727,0.2207671815085,-5.60216464085106,2.11691334346589e-08,4.76305502279826e-08,"Bacteria","Firmicutes","Bacilli","Bacillales","Alicyclobacillaceae","Tumebacillus",NA
"85d71cf2aad10373b4cb6a182c3105f1",2.07086079523016,-1.43104486994338,0.234777421520539,-6.09532577994597,1.09214800262021e-09,2.62542418870917e-09,"Bacteria","Firmicutes","Bacilli","Bacillales","Alicyclobacillaceae","Tumebacillus","uncultured Alicyclobacillus sp."
"e4a79f5dc9f061687202ec45363540aa",1.73586420608247,-1.1204202743663,0.216061228722451,-5.18566093968473,2.15250109776183e-07,4.57794181598913e-07,"Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiaceae 1","Clostridium sensu stricto 1",NA
"b3ddc8675773125449534041f1ebb0a7",2.19549488005661,-1.33380969706937,0.206681361648611,-6.45345901744662,1.09325577144402e-10,2.7917742537221e-10,"Bacteria","Verrucomicrobia","Verrucomicrobiae","Pedosphaerales","Pedosphaeraceae","Pedosphaera","Pedosphaera parvula Ellin514"
"e7fc54a1f8faf5d1595271e3d2783dbc",1.74639371730799,-0.859947293705969,0.220243137227185,-3.90453616186422,9.44062757706464e-05,0.000172029213626511,"Bacteria","Verrucomicrobia","Verrucomicrobiae","Pedosphaerales","Pedosphaeraceae",NA,NA
"97d4885c94b18153b15eba1d61512c29",2.96216952367004,-1.90579716839154,0.26927763567542,-7.07744318837059,1.46838357454243e-12,4.23307452348561e-12,"Bacteria","Verrucomicrobia","Verrucomicrobiae","Pedosphaerales","Pedosphaeraceae","bacterium Ellin516","bacterium Ellin516"
"a8c1aadd32f4aa24a5b6fabef0056241",6.78274446734377,-2.66426915095867,0.304515367115179,-8.74921084015751,2.14849912472884e-18,8.25829351067649e-18,"Bacteria","Verrucomicrobia","Verrucomicrobiae","Pedosphaerales","Pedosphaeraceae",NA,NA
"ec6eda962a3205ec979607791c1dee11",20.5043729345534,-3.42990998940174,0.342804798695774,-10.0054316697172,1.44261155292149e-23,7.24249881670791e-23,"Bacteria","Verrucomicrobia","Verrucomicrobiae","Chthoniobacterales","Chthoniobacteraceae","LD29",NA
"9a5366b6908a030a4254d8660b29b335",7.50616486885268,-1.16745067856661,0.300518229554347,-3.88479154924437,0.000102417723303844,0.000184802640093489,"Bacteria","Verrucomicrobia","Verrucomicrobiae","Chthoniobacterales","Chthoniobacteraceae","Candidatus Udaeobacter",NA
"0dfe159403586149baa491a7daf1bddf",50.4193295257274,-4.00310037278556,0.375168353707556,-10.670144038604,1.40408558279093e-26,7.91003939007412e-26,"Bacteria","Verrucomicrobia","Verrucomicrobiae","Chthoniobacterales","Chthoniobacteraceae","Candidatus Udaeobacter",NA
"c52ca67b365c53ef14daab5e819aa358",3.86163427867379,-2.65746324507206,0.289822437607675,-9.16928056712225,4.76186353310091e-20,1.96327111029524e-19,"Bacteria","Verrucomicrobia","Verrucomicrobiae","Chthoniobacterales","Chthoniobacteraceae","Candidatus Udaeobacter",NA
"f688118e3aa27af6be38c05d0692bf8e",39.6570468922157,-4.97414899033657,0.357570420002079,-13.91096330146,5.43425834648155e-44,6.7974282367854e-43,"Bacteria","Verrucomicrobia","Verrucomicrobiae","Chthoniobacterales","Chthoniobacteraceae","Candidatus Udaeobacter",NA
"a5e79f5d5fbc1a83a76df8272061abbb",1.87931016234637,-0.74511186763344,0.21370426744278,-3.48664945510713,0.000489112004972748,0.000839452696906717,"Bacteria","Verrucomicrobia","Verrucomicrobiae","Chthoniobacterales","Chthoniobacteraceae","Chthoniobacter",NA
"7219f2aefec6d78c6d3d53fdb7de9a00",27.0451945768247,-4.22594361001194,0.382149979488692,-11.0583379218446,1.99764913028665e-28,1.27091815357892e-27,"Bacteria","Verrucomicrobia","Verrucomicrobiae","Chthoniobacterales","Chthoniobacteraceae","Chthoniobacter",NA
"74eeb8dbce68609b15f4e76360573315",16.1124869557202,-2.36977825034317,0.285491515926794,-8.30069588110224,1.03503332648329e-16,3.6548066743764e-16,"Bacteria","Verrucomicrobia","Verrucomicrobiae","Chthoniobacterales","Chthoniobacteraceae","Chthoniobacter",NA
"e4fa70e57c736b3701c5125841f7a888",3.17562076975127,-2.04851945152885,0.265833684834427,-7.70601909537822,1.29803214868878e-14,4.09379369971078e-14,"Bacteria","Verrucomicrobia","Verrucomicrobiae","Chthoniobacterales","Chthoniobacteraceae","Chthoniobacter",NA
"4de32420ac7b3feecddea6d5808f4b0f",1.90180930354292,-0.950257905702246,0.246446953227283,-3.85583142034578,0.000115336953231639,0.000207101390474329,"Bacteria","Verrucomicrobia","Verrucomicrobiae","Opitutales","Opitutaceae","Lacunisphaera",NA
"aeb26a65dfe23c02afe9954c93996c0e",1.82401253855597,-1.08883397772601,0.243208397389447,-4.47695881151042,7.57138497322045e-06,1.51839187778171e-05,"Bacteria","Verrucomicrobia","Verrucomicrobiae","Opitutales","Opitutaceae","uncultured","uncultured Verrucomicrobia bacterium"
"51a8abbcd5b731effbd742f04108cc86",1.8192463554815,-0.906738108255802,0.226843134396291,-3.99720322446147,6.40952717989342e-05,0.000118255776469034,"Bacteria","Gemmatimonadetes","Gemmatimonadetes","Gemmatimonadales","Gemmatimonadaceae",NA,NA
"fd5fca30f0bf4f0539a26cd348eb7677",2.24351112662367,-0.837859813865771,0.228459325243079,-3.66743538690878,0.000244995432107319,0.000427438838995747,"Bacteria","Gemmatimonadetes","Gemmatimonadetes","Gemmatimonadales","Gemmatimonadaceae","uncultured",NA
"1d8d9afca5e6a642a5220aa6c9e27735",12.7789337447324,-3.89845064503785,0.309260335794409,-12.6057246721399,1.96359437591585e-36,1.70486194050106e-35,"Bacteria","Gemmatimonadetes","Gemmatimonadetes","Gemmatimonadales","Gemmatimonadaceae","Gemmatimonas","bacterium Ellin5301"
"d550eb7d9afc20ee8c8c7cd129f2dc8c",5.61093030693949,-2.35738219803277,0.31325828610072,-7.52536262448558,5.25742052741079e-14,1.60338354656848e-13,"Bacteria","Gemmatimonadetes","Gemmatimonadetes","Gemmatimonadales","Gemmatimonadaceae","uncultured","Gemmatimonadetes bacterium LP81"
"b5a31cf51f54c296259a20b724715440",7.25207212444631,-3.20307240361753,0.295258296524146,-10.8483739198014,2.03004684549712e-27,1.1985396575815e-26,"Bacteria","Gemmatimonadetes","Gemmatimonadetes","Gemmatimonadales","Gemmatimonadaceae","uncultured","uncultured proteobacterium"
"d049229b1141f9ef983f1e2d507ec5a3",19.346012950989,-4.17870386517484,0.326224934411948,-12.8092718378727,1.45493439760276e-37,1.32560689559363e-36,"Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales","Haliangiaceae","Haliangium",NA
"ca1006aacc97121afc1885cc50d7a96c",3.63833132680326,-2.18033410259917,0.241591493535285,-9.02487943881485,1.79893343867944e-19,7.17628582565094e-19,"Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales","Haliangiaceae","Haliangium","uncultured Myxococcales bacterium"
"e8cb418e45fe805f9d344b5e5f70df90",5.70816177733122,-2.82090597208256,0.301705180900404,-9.34987580811138,8.77507007427303e-21,3.94878153342286e-20,"Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales","Haliangiaceae","Haliangium","uncultured Myxococcales bacterium"
"6d17328c02b0d6963290443d8d9f8e44",2.73060617388941,-1.22608041164854,0.256170929618727,-4.78618090457566,1.6998485156322e-06,3.50415699591218e-06,"Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales","Haliangiaceae","Haliangium",NA
"10723a89b27973d72fccbd46fb8c9e27",3.2982057648286,-1.72985954857374,0.252596577349865,-6.84830953262586,7.47277412173129e-12,2.08109709503309e-11,"Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales","Haliangiaceae","Haliangium",NA
"d5c0ad44610061704c77e4f1dfcdbd1f",1.79516080187857,-0.79122862425356,0.212981510135908,-3.71501086525614,0.000203194963258016,0.000357042578296228,"Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales","Haliangiaceae","Haliangium",NA
"4560f8f4ee8cc9dd1a52c7bc905cc47a",2.23674377406882,-1.68574986029882,0.25504204475697,-6.6096939502864,3.85115363285239e-11,1.00785509966137e-10,"Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales","Haliangiaceae","Haliangium",NA
"8fa3fb97a152d654bd3b03d9a8a17dae",15.4894108243583,-4.44101396777648,0.305176660670582,-14.5522726345389,5.64945384070512e-48,8.68603528008412e-47,"Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales","Haliangiaceae","Haliangium","metagenome"
"ddfeccb875d5ec68bef88de5514745c6",2.00642504943052,-1.14942346661815,0.219956620202384,-5.22568252576601,1.73513856424949e-07,3.71168771135108e-07,"Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales","Polyangiaceae","Pajaroellobacter",NA
"1d99ffe65fe7ba5bd4960ffbcd38b346",1.99648282337385,-1.15347788472911,0.235159180406568,-4.90509399945542,9.33826077132024e-07,1.93043037793679e-06,"Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales","Polyangiaceae","Pajaroellobacter",NA
"9fd3b5264da2ea7950cedef34992b744",2.88616368974965,-1.83549939574826,0.240001601841032,-7.64786310453052,2.04346585101847e-14,6.3364613363514e-14,"Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales","Polyangiaceae","Pajaroellobacter",NA
"a45e13b4332ebc0c0613b2131b08574d",2.54946416093581,-1.0779602326616,0.256200720578071,-4.20748321952171,2.58230571970763e-05,4.93715445892288e-05,"Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales","BIrii41",NA,NA
"4780effdd245ac7dd666a183f11ef429",8.04104845135933,-2.00643158634589,0.322862752643188,-6.21450312840298,5.14873084350522e-10,1.26237985465344e-09,"Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales","BIrii41",NA,NA
"9732833c1292eef1734298992629119b",7.64827552528586,-3.27391997827567,0.271156165714295,-12.0739278402589,1.45042373197492e-33,1.15098141311558e-32,"Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales","Sandaracinaceae","uncultured","uncultured Polyangiaceae bacterium"
"62b970c49532f8b07e3ef361b11722b3",5.85632584984074,-2.03081567232975,0.283981761818924,-7.15121865334669,8.60108577333605e-13,2.50893332044348e-12,"Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales","Sandaracinaceae","uncultured",NA
"906978ab7c594fe40621130fd8801e7a",7.07057125926299,-3.25792801679686,0.257855453581046,-12.6347066604619,1.35900010665549e-36,1.19397866513304e-35,"Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales","Archangiaceae",NA,NA
"0b22138156c69a62a95aad44b1f4b125",4.65191714861733,3.4479689288841,0.29808637668547,11.5670127807359,6.05544313968215e-31,4.46891703708543e-30,"Bacteria","Proteobacteria","Gammaproteobacteria","Alteromonadales","Marinobacteraceae","Marinobacter",NA
"9a071c02961ef815eb36d089160ca830",30.4395450443913,4.51701181257613,0.375148120979315,12.0406089221094,2.17345376605089e-33,1.7063924248357e-32,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas",NA
"db42fc8f57d440b5f5089f256a96837b",2.09784980347642,1.50567329752388,0.239163743918079,6.29557504351338,3.06262348280322e-10,7.63586530509722e-10,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas",NA
"d8b43bb0f33e16fc89db21215d1a6b66",4.83357157045095,2.43046631858006,0.270513416930497,8.98464241130234,2.59577005223643e-19,1.01897781837792e-18,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas",NA
"794ff74811ded34cba9a313c5a434b2b",15.8722745351866,-3.80133039703528,0.270162736938981,-14.0705207539182,5.7643363377061e-45,7.73469130404928e-44,"Bacteria","Proteobacteria","Gammaproteobacteria","Gammaproteobacteria Incertae Sedis","Unknown Family","Acidibacter",NA
"a3c28e88c931704f3dce814d562aff9b",2.00208635659827,-0.873855290472202,0.232318938078463,-3.76144664614929,0.000168933459204481,0.00029897576233311,"Bacteria","Proteobacteria","Gammaproteobacteria","Gammaproteobacteria Incertae Sedis","Unknown Family","Acidibacter",NA
"67b11fc0fcaf25e70809ce3e86007344",5.45653545005932,-2.08203264309532,0.296747483892131,-7.01617623100773,2.28022417792344e-12,6.5478811023638e-12,"Bacteria","Proteobacteria","Gammaproteobacteria","Gammaproteobacteria Incertae Sedis","Unknown Family","Acidibacter",NA
"f31401fad44d8f0ec83683e932c4d2e2",3.89230659054908,-2.14764354010098,0.236896158798197,-9.06575923812456,1.23739447540377e-19,4.99566206808051e-19,"Bacteria","Proteobacteria","Gammaproteobacteria","Gammaproteobacteria Incertae Sedis","Unknown Family","Acidibacter",NA
"e31143d44cf7950dfa061dce5aeb610f",2.20459848778758,-0.877522348899981,0.254828044851717,-3.44358624032377,0.000574053480267331,0.000978409857822842,"Bacteria","Proteobacteria","Gammaproteobacteria","Gammaproteobacteria Incertae Sedis","Unknown Family","Acidibacter",NA
"84cd3aa1deee78ae1ed52928652dcf34",5.13411171905247,-1.96872129306084,0.295697642220376,-6.65788634051266,2.77793459452161e-11,7.32184189556052e-11,"Bacteria","Proteobacteria","Gammaproteobacteria","Gammaproteobacteria Incertae Sedis","Unknown Family","Acidibacter","uncultured proteobacterium"
"3aff6e6d087dc8d19cab59600871df0f",4.19646061885732,-1.17870461279293,0.280535406034637,-4.20162513336158,2.65005697617516e-05,5.02761452035288e-05,"Bacteria","Proteobacteria","Gammaproteobacteria","Gammaproteobacteria Incertae Sedis","Unknown Family","Acidibacter","uncultured proteobacterium"
"38dc7221d094cf53c8d4cff484b582ff",1.69333620770601,-1.00047584326274,0.234821150857343,-4.26058657667744,2.03891081039706e-05,3.94938629415494e-05,"Bacteria","Proteobacteria","Gammaproteobacteria","KF-JG30-C25","uncultured gamma proteobacterium","uncultured gamma proteobacterium","uncultured gamma proteobacterium"
"0dfaccff9dc10d63c790e549dfa234a5",10.6976829857056,-2.6934396249805,0.29448388802185,-9.1463055689507,5.89138796116307e-20,2.41546906407686e-19,"Bacteria","Proteobacteria","Gammaproteobacteria","Steroidobacterales","Steroidobacteraceae",NA,NA
"0b4cbf44924d5aa415bee1f3372968ed",14.8262481378971,-2.47021958721852,0.315331007236948,-7.83373512444443,4.73585947592472e-15,1.5396759001024e-14,"Bacteria","Proteobacteria","Gammaproteobacteria","Steroidobacterales","Steroidobacteraceae","Steroidobacter",NA
"4307883211f620de877c1bafa2da1987",8.02336181572218,-2.93941625874784,0.259287731292081,-11.3365034438774,8.65332033167005e-30,6.0246701931816e-29,"Bacteria","Proteobacteria","Gammaproteobacteria","Xanthomonadales","Rhodanobacteraceae","Dokdonella",NA
"b1bb8f70b3b04059e894db2c046bd3b1",3.79033491329633,-1.23291907364886,0.286673631556861,-4.30077599726612,1.70201042031089e-05,3.32297272536888e-05,"Bacteria","Proteobacteria","Gammaproteobacteria","Xanthomonadales","Rhodanobacteraceae","Rhodanobacter",NA
"4a400f4704a3234d2c286b3f6a39927c",4.26980284472119,-1.30535578046596,0.274065982197674,-4.76292522697855,1.90806558185753e-06,3.91153444280793e-06,"Bacteria","Proteobacteria","Gammaproteobacteria","Xanthomonadales","Rhodanobacteraceae","Dyella",NA
"2f3d80e5825933952f17c0e61c66bcc2",1.87881368341674,-0.962550692729207,0.245990676479406,-3.91295599697166,9.11731532644732e-05,0.000166962250891269,"Bacteria","Proteobacteria","Gammaproteobacteria","Xanthomonadales","Rhodanobacteraceae","Dyella",NA
"3cbad7074216f02ba51f7baf73cb96b2",33.1653063033685,-5.22363078903247,0.367979495279657,-14.1954398439038,9.77710628174002e-46,1.36141593130644e-44,"Bacteria","Proteobacteria","Gammaproteobacteria","Xanthomonadales","Rhodanobacteraceae","Rhodanobacter",NA
"e8ac80199199281c6a285be38adfd4b2",7.44048434686914,3.98291221861435,0.31698162141022,12.565120340084,3.28375021061582e-36,2.81791587841218e-35,"Bacteria","Proteobacteria","Gammaproteobacteria","Xanthomonadales","Rhodanobacteraceae","Luteibacter",NA
"3825b2c2fd1ab7ab163dbf82ba257d88",32.0627652960507,-3.19052846746079,0.350854089135994,-9.09360490943034,9.5808530068934e-20,3.90644724811455e-19,"Bacteria","Proteobacteria","Gammaproteobacteria","Xanthomonadales","Rhodanobacteraceae","Rhodanobacter","uncultured Xanthomonadaceae bacterium"
"21c12848e8639713c4c0f48bf4864bf7",5.05855108481653,-2.39452000337982,0.257127826423735,-9.31256658092602,1.24779958666306e-20,5.54744635516471e-20,"Bacteria","Proteobacteria","Gammaproteobacteria","Xanthomonadales","Xanthomonadaceae","Arenimonas",NA
"a3c26865aea937faf16e0a5d453f5a7f",4.40781555168926,2.01948247027523,0.28949890491527,6.97578621537891,3.04164960315128e-12,8.63360541202172e-12,"Bacteria","Proteobacteria","Gammaproteobacteria","Xanthomonadales","Xanthomonadaceae","Stenotrophomonas",NA
"bdc09a5e1f460a315b80c1a0e3387633",46.5193368260772,-5.38779057685082,0.343375516098679,-15.6906661198945,1.75207316456325e-55,3.4946756633721e-54,"Bacteria","Proteobacteria","Gammaproteobacteria","Xanthomonadales","Rhodanobacteraceae","Chujaibacter",NA
"596da1c8f3b6ec4bf8ba863e6eaf351a",8.96068939313654,-2.29983165969114,0.297784527011847,-7.72314022749624,1.13498191274753e-14,3.61041660175723e-14,"Bacteria","Proteobacteria","Gammaproteobacteria","Xanthomonadales","Rhodanobacteraceae","Chujaibacter","uncultured gamma proteobacterium"
"45c19d91e6fc429c94df0434e342061e",2.40618706928675,-1.49496685592319,0.223645767618117,-6.6845300577112,2.31666851042343e-11,6.26264234685893e-11,"Bacteria","Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","Nitrosomonadaceae","IS-44",NA
"cb085fd6f7f41b81e92f5f33fce5f2df",3.6348990300175,-1.72533340240943,0.283878055186368,-6.07772728778468,1.21897832985899e-09,2.91134630238168e-09,"Bacteria","Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","Nitrosomonadaceae","MND1",NA
"467eda7e52f76fad7f931735db79b028",3.45011853343743,-2.14268794975743,0.246596902742336,-8.68903025921731,3.65546294604555e-18,1.37639370111307e-17,"Bacteria","Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","Nitrosomonadaceae","MND1",NA
