"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","Kingdom","Phylum","Class","Order","Family","Genus","Species"
"49273f866f16e4c7d72cccd7f94d4948",1.80310357959901,-0.849557729879527,0.226780004852856,-3.74617564026756,0.000179550900626386,0.000521687262449893,"Bacteria","Actinobacteria","Actinobacteria","Frankiales","Geodermatophilaceae","Geodermatophilus",NA
"a9e6a651d64edc9837b46744b9fee135",6.46401123722382,-1.10964065672996,0.257574766794955,-4.30803323841615,1.64712637079467e-05,6.108438500736e-05,"Bacteria","Actinobacteria","Actinobacteria","Frankiales","Geodermatophilaceae","Blastococcus",NA
"d2389f15770d02be5daca21c30a430c3",6.68983142764313,-0.937629088629184,0.229968346324468,-4.07720933604602,4.55794541598364e-05,0.000155012152856955,"Bacteria","Actinobacteria","Actinobacteria","Frankiales","Geodermatophilaceae",NA,NA
"41d4e7238c42c3c3056445ba988fae71",3.95996888791815,0.976097309286786,0.193119318793357,5.05437423550171,4.31804181908609e-07,2.05594507257131e-06,"Bacteria","Actinobacteria","Actinobacteria","Frankiales","Frankiaceae","Jatrophihabitans",NA
"6457007654d4861a9a66b491f93a6cd6",3.25638456278464,-1.04082034756657,0.206348984778061,-5.04398094657954,4.55944721693212e-07,2.12966585195943e-06,"Bacteria","Actinobacteria","Actinobacteria","Propionibacteriales","Nocardioidaceae","Nocardioides",NA
"993f63f6e1b7267aae5736f3e9617c02",2.31086944062894,-1.30792993137254,0.231335809148252,-5.65381527480838,1.56924862055451e-08,9.41549172332707e-08,"Bacteria","Actinobacteria","Actinobacteria","Frankiales","Acidothermaceae","Acidothermus","uncultured actinobacterium"
"c79c0c28aa824f24c15d57a66a8cc99e",1.80845272912328,-0.944601870787054,0.214369636673147,-4.40641634443456,1.05094869923055e-05,4.12553265974545e-05,"Bacteria","Actinobacteria","Actinobacteria","Streptosporangiales","Thermomonosporaceae","Actinoallomurus",NA
"41154dcfcbfdfdf21b64fd50c0760c80",2.58330371257615,-0.952163554087731,0.265977079799428,-3.57987069715087,0.000343764267728107,0.00092795562524971,"Bacteria","Actinobacteria","Actinobacteria","Streptosporangiales","Streptosporangiaceae","Streptosporangium",NA
"1f9a96b7ec3843f95917d68670162152",4.26558198131237,0.983843830783199,0.241136711038281,4.08002508845288,4.50308403784946e-05,0.00015385537129319,"Bacteria","Actinobacteria","Actinobacteria","Streptosporangiales","Streptosporangiaceae","Sphaerisporangium",NA
"12a320c95280c8056da4fd54b0554632",7.91872933393152,-2.74728805224576,0.237575426404619,-11.563856135385,6.28228982927662e-31,3.0908865960041e-29,"Bacteria","Actinobacteria","Actinobacteria","Streptosporangiales","Streptosporangiaceae","Nonomuraea",NA
"c690e4c04aa531cc46b9ff84dde91a8a",6.0370186358385,-2.78833931869014,0.226296122419918,-12.3216398446106,6.92711959785581e-35,4.26017855268132e-33,"Bacteria","Actinobacteria","Actinobacteria","Streptosporangiales","Streptosporangiaceae","Microbispora",NA
"fab7d723d9337f891eca9f0677971c05",113.045584285671,-2.59126503160866,0.275259139647168,-9.41391096015989,4.78011838084202e-21,1.06900829244285e-19,"Bacteria","Actinobacteria","Actinobacteria","Streptomycetales","Streptomycetaceae","Streptomyces",NA
"86d2d83aa6ee49112f44b6d828fb6c36",56.1382340571541,2.14891010741429,0.180597167225023,11.8989137007712,1.19897679185503e-32,6.80649901837703e-31,"Bacteria","Actinobacteria","Actinobacteria","Streptomycetales","Streptomycetaceae","Streptomyces",NA
"04ef77d248966c062009ee7ae267baf9",17.1543601443854,1.43144421130955,0.304808585883179,4.69620698892705,2.65036971478924e-06,1.13719351715957e-05,"Bacteria","Actinobacteria","Actinobacteria","Streptomycetales","Streptomycetaceae","Streptomyces",NA
"78e53423a5871630b669ad22165b2945",12.7207542295107,1.21979787381838,0.300286772556357,4.06210990725357,4.86311698459537e-05,0.000163135469755972,"Bacteria","Actinobacteria","Actinobacteria","Streptomycetales","Streptomycetaceae",NA,NA
"1f76a3cb0467b78b337d2b1046ab286a",2.94795993481146,2.64345608188604,0.254683240604447,10.3793876487995,3.07742722530614e-25,1.13557064613797e-23,"Bacteria","Actinobacteria","Actinobacteria","Streptomycetales","Streptomycetaceae",NA,NA
"62b4bf11ed42da1b25498ec4b3b3ca8d",32.3568745776217,-1.80377163792739,0.242310987022057,-7.44403570013603,9.76550911087531e-14,1.35980107996717e-12,"Bacteria","Actinobacteria","Actinobacteria","Streptomycetales","Streptomycetaceae","Streptomyces",NA
"8b92be7eb06634675c336b911493945d",63.1699898032731,2.55981103938506,0.344623271774894,7.42785310522243,1.10374432814691e-13,1.48102420758621e-12,"Bacteria","Actinobacteria","Actinobacteria","Streptomycetales","Streptomycetaceae","Streptomyces",NA
"f9448a7b1b916f2a43cb59ead0b4a6b2",62.8367251501053,2.91235280827355,0.324292945554303,8.98062337833331,2.69236954619811e-19,5.22886506603737e-18,"Bacteria","Actinobacteria","Actinobacteria","Streptomycetales","Streptomycetaceae","Streptomyces",NA
"f799c432faf87fbc38c4dae2c9ae635f",11.2514104598844,-1.33544591767706,0.229424006448773,-5.82086390325175,5.85442274247018e-09,3.89239998553423e-08,"Bacteria","Actinobacteria","Actinobacteria","Corynebacteriales","Mycobacteriaceae","Mycobacterium",NA
"b46a90515acc7525942d42e2bfe8f973",5.55927145934275,-1.24292717793284,0.245398588434777,-5.06493205955496,4.0854603043385e-07,1.95783747052066e-06,"Bacteria","Actinobacteria","Actinobacteria","Corynebacteriales","Mycobacteriaceae","Mycobacterium",NA
